lat;lon;elemnt;id;official_name;ref:CIS_JR
49.3611649;14.5336691;node;602335138;Malšice,Dobřejice;
48.9251565;14.4392703;node;1844156720;Boršov n.Vlt.,,Podjezd;49674
48.9244030;14.4389893;node;1844156712;Boršov n.Vlt.,,Podjezd;49674
48.9220765;14.4345036;node;3395115460;Boršov n.Vlt.,,Náves;49676
48.9221886;14.4348118;node;1844156725;Boršov n.Vlt.,,Náves;49676
48.9256352;14.4125829;node;3395115461;Homole,Černý Dub,rozc.0.5;9310
48.9256284;14.4123130;node;3395115462;Homole,Černý Dub,rozc.0.5;9310
48.9162094;14.4032154;node;3395115478;Boršov n.Vlt.,Zahorčice;2209
48.9055114;14.4024789;node;3395115470;Boršov n.Vlt.,Jamné;2207
48.9059128;14.3864776;node;3395115469;Vrábče,Kroclov;2208
48.9189953;14.3957254;node;3395115463;Vrábče,Koroseky,rozc.1.0;40146
49.0423822;14.3004994;node;4705430012;Sedlec,Malé Chrášťany;31140
49.0526371;14.2934504;node;4705446423;Sedlec,Vlhlavy;31144
49.0642120;14.3008060;node;4720708046;Sedlec,Plástovice,rozc.0.6;31143
49.0640450;14.3006396;node;4720708045;Sedlec,Plástovice,rozc.0.6;31143
49.0682029;14.2637213;node;4705498360;Hlavatce;8778
49.0677172;14.2636646;node;4716945253;Hlavatce;8778
49.0789119;14.2619821;node;4720787832;Sedlec,Lékařova Lhota;31138
49.1069709;14.3636760;node;9702042254;Olešník;
49.1072359;14.3636493;node;9702042253;Olešník;
49.0735306;14.2111595;node;4716840164;Malovice,Hradiště,rozc.1.0;20300
49.0736629;14.2112435;node;4716840165;Malovice,Hradiště,rozc.1.0;20300
49.0587212;14.2227976;node;10693805933;Netolice,,Olšovice Třetina;24847
49.0586573;14.2228174;node;10693805934;Netolice,,Olšovice Třetina;24847
49.0565887;14.2363100;node;4705535810;Olšovice;24846
49.0565375;14.2362327;node;4705535811;Olšovice;24846
49.0476457;14.2531774;node;4701881033;Mahouš;19948
49.0475338;14.2533400;node;4701881034;Mahouš;19948
49.0475120;14.2604053;node;4701861937;Mahouš,,ZD;19949
49.0891895;14.3709303;node;4218694071;Zahájí;
49.0894842;14.3704288;node;9702042280;Zahájí;
49.0637542;14.3674920;node;4716917571;Zliv,,nákup.stř.;42060
49.0550861;14.4292581;node;9270017373;Hluboká n.Vlt.,,škola;
49.0417711;14.4301654;node;3394645010;Hluboká n.Vlt.,,Lovecký zámek rozc.k ZOO;8911
49.0419791;14.4303841;node;3394645011;Hluboká n.Vlt.,,Lovecký zámek rozc.k ZOO;8911
49.0365315;14.4314735;node;3696634851;Hluboká n.Vlt.,,žel.st.rozc.1.0;8919
49.0363873;14.4311791;node;3696634852;Hluboká n.Vlt.,,žel.st.rozc.1.0;8919
49.0227123;14.4348049;node;3696640062;Hluboká n.Vlt.,Bavorovice,rozc.0.5;8920
48.9730138;14.4864460;node;7784178015;32;4842
48.9727756;14.4868159;node;7875696233;České Budějovice,,aut.nádr.;4842
48.9727888;14.4868891;node;7875696234;České Budějovice,,aut.nádr.;4842
48.9728012;14.4869682;node;7875696235;České Budějovice,,aut.nádr.;4842
48.9728156;14.4870322;node;7875696236;České Budějovice,,aut.nádr.;4842
48.9728291;14.4871014;node;7875696237;České Budějovice,,aut.nádr.;4842
48.9728422;14.4871753;node;7273937996;České Budějovice,,aut.nádr.;4842
48.9728598;14.4872573;node;7875696238;České Budějovice,,aut.nádr.;4842
48.9728758;14.4873361;node;7875696239;České Budějovice,,aut.nádr.;4842
48.9728891;14.4874170;node;7875696240;České Budějovice,,aut.nádr.;4842
48.9729092;14.4875028;node;7875696241;České Budějovice,,aut.nádr.;4842
48.9729196;14.4875628;node;7875696242;České Budějovice,,aut.nádr.;4842
48.9729331;14.4876340;node;7875696243;České Budějovice,,aut.nádr.;4842
48.9729466;14.4876938;node;7875696250;České Budějovice,,aut.nádr.;4842
48.9731406;14.4871245;node;7784178024;České Budějovice,,aut.nádr.;4842
48.9731271;14.4870556;node;7784178025;České Budějovice,,aut.nádr.;4842
48.9731104;14.4869699;node;7784178026;České Budějovice,,aut.nádr.;4842
48.9731563;14.4872044;node;7784178023;České Budějovice,,aut.nádr.;4842
48.9731718;14.4872835;node;7784178022;České Budějovice,,aut.nádr.;4842
48.9731850;14.4873509;node;7784178021;České Budějovice,,aut.nádr.;4842
48.9732007;14.4874313;node;7784178019;České Budějovice,,aut.nádr.;4842
48.9732157;14.4875078;node;7784178018;České Budějovice,,aut.nádr.;4842
48.9732429;14.4876469;node;7784178016;České Budějovice,,aut.nádr.;4842
48.9732302;14.4875816;node;7784178017;České Budějovice,,aut.nádr.;4842
48.9726107;14.4873271;node;7875696252;České Budějovice,,aut.nádr.;4842
48.9725610;14.4870877;node;7875696248;České Budějovice,,aut.nádr.;4842
48.9724793;14.4871349;node;7875696254;České Budějovice,,aut.nádr.;4842
48.9725099;14.4868320;node;7875696247;České Budějovice,,aut.nádr.;4842
48.9724299;14.4868627;node;7875696251;České Budějovice,,aut.nádr.;4842
48.9732612;14.4867235;node;7880644486;České Budějovice,,aut.nádr.;4842
48.9559243;14.3800139;node;6421995980;Lipí,Kaliště u Lipí;18563
48.9560230;14.3801698;node;6421995981;Lipí,Kaliště u Lipí;18563
48.9621296;14.3894428;node;8035352234;Dubné,Třebín,Jednoty;7348
49.1462558;14.1777990;node;7855043555;1;39951
49.1462924;14.1776239;node;7855043554;Vodňany,,aut.nádr.;39951
49.1464790;14.1777293;node;7855043556;Vodňany,,aut.nádr.;39951
49.1465772;14.1778874;node;7855043551;Vodňany,,aut.nádr.;39951
49.1466796;14.1780203;node;7855043552;Vodňany,,aut.nádr.;39951
49.1465427;14.1781682;node;7855020846;Vodňany,,aut.nádr.;39951
49.1464033;14.1780948;node;7855020852;Vodňany,,aut.nádr.;39951
49.1462614;14.1780233;node;7855020851;Vodňany,,aut.nádr.;39951
49.0171983;14.2989879;node;4705669759;Žabovřesky,,rozc.Tupesy 1.0;29330
49.0105675;14.2655001;node;4705641241;Strýčice;33603
49.0106355;14.2654700;node;4705643254;Strýčice;33603
49.0316796;14.2717364;node;4717109001;Němčice;22853
49.0318197;14.2718062;node;8357455073;Němčice;22853
49.0244830;14.2962377;node;4722245299;Radošovice,Tupesy;29329
49.0305018;14.3315529;node;9337052978;Břehov,,rozc.1.0;3108
49.0303629;14.3316494;node;9337052979;Břehov,,rozc.1.0;3108
49.0310583;14.3014328;node;9337052980;Radošovice,,rozc.Malé Chrášťany 2.0;31141
49.0309297;14.3014910;node;9337052981;Radošovice,,rozc.Malé Chrášťany 2.0;31141
48.7670451;14.4718069;node;7744527385;Střítež,Raveň,rozc.0.5;
48.7666694;14.4723226;node;7744527386;Střítež,Raveň,rozc.0.5;
48.7619351;14.4757952;node;7744494984;Kaplice,Hubenov;
48.7615760;14.4758092;node;7744494983;Kaplice,Hubenov;
48.7486758;14.4849402;node;2438190585;Kaplice,,ENGEL;
48.7488067;14.4850396;node;7658252764;Kaplice,,ENGEL;
48.7449840;14.4910385;node;8586819904;Kaplice,,sídl.9.května;
48.7448370;14.4910557;node;8586819903;Kaplice,,sídl.9.května;
48.7386737;14.4934828;node;8586804730;Kaplice,,nám.;
48.7374744;14.4894111;node;2438190586;Kaplice,,škola;
48.7371476;14.4876067;node;2438190587;Kaplice,,škola;
48.7373707;14.4932556;node;10785286649;1;13946
48.7374090;14.4934667;node;10785286650;Kaplice,,aut.nádr.;13946
48.7374413;14.4940868;node;10785286652;Kaplice,,aut.nádr.;13946
48.7373995;14.4941719;node;10785286655;Kaplice,,aut.nádr.;13946
48.7374783;14.4943647;node;10785286653;Kaplice,,aut.nádr.;13946
48.7374293;14.4944046;node;10785286654;Kaplice,,aut.nádr.;13946
48.7373607;14.4939202;node;10785286656;Kaplice,,aut.nádr.;13946
48.7302878;14.5080917;node;8586804731;Kaplice,Mostky,samoty;
48.7303007;14.5082550;node;8586804732;Kaplice,Mostky,samoty;
49.0655454;14.3627506;node;8063855405;Zliv,,žel.st.;42064
49.0660276;14.3623211;node;8063855445;Zliv,,žel.st.;42064
49.0546659;14.4276314;node;3696628472;Hluboká n.Vlt.,,pod hotelem;
49.0548850;14.4277545;node;3696628471;Hluboká n.Vlt.,,pod hotelem;
49.0236131;14.3909488;node;8251146783;Čejkovice,,rozc.1.3;4309
49.0244139;14.3890294;node;5047532721;Čejkovice,,rozc.1.3;4309
49.0327389;14.3630994;node;8327537464;Pištín,Češnovice;26703
49.0326074;14.3631541;node;8327537465;Pištín,Češnovice;26703
49.0310754;14.2619692;node;8357455024;Němčice,Sedlovice,rozc.1.0;
49.0311937;14.2615440;node;8357455023;Němčice,Sedlovice,rozc.1.0;
49.0348647;14.2482432;node;10055563770;Babice,Zvěřetice,rozc.1.0;
49.0345438;14.2484715;node;4705585509;Babice,Zvěřetice,rozc.1.0;
49.0619615;14.1678473;node;10671859650;Netolice,,Kratochvíle II;54903
49.0581768;14.1760906;node;10671859652;Netolice,,Polesí;23054
49.0581769;14.1761458;node;10671859653;Netolice,,Polesí;23054
49.0522163;14.1861889;node;4722588464;Netolice,Petrův Dvůr;23053
49.0522722;14.1856695;node;4722588463;Netolice,Petrův Dvůr;23053
49.0560285;14.2027986;node;10671859661;Netolice,,u cihelny;23058
49.0561502;14.2026815;node;10671859660;Netolice,,u cihelny;23058
49.3360259;14.5680263;node;5704152532;Malšice,Třebelice,rozc.0.7;20319
49.4438718;14.8245827;node;364637908;Dolní Hořice,Chotčiny,rozc.0.5;
49.4437942;14.8245073;node;10741509941;Dolní Hořice,Chotčiny,rozc.0.5;
49.3539366;14.7899015;node;827195258;Dlouhá Lhota;5885
49.3769732;14.7679742;node;254292530;Turovec;37148
49.3676965;14.7321222;node;9969151979;Planá n.Luž.,,Kravín;
49.3678442;14.7324742;node;3911495959;Planá n.Luž.,,Kravín;
49.3628672;14.7199202;node;9969152005;Planá n.Luž.,,Svit;
49.3626142;14.7194568;node;674299069;Planá n.Luž.,,Svit;
49.3598253;14.7143902;node;4779029715;Planá n.Luž.,,Chýnovská;
49.3596859;14.7143356;node;9969152004;Planá n.Luž.,,Chýnovská;
49.3590418;14.7084075;node;9406108782;Planá n.Luž.,,Masokombinát točna;
49.3589416;14.7082870;node;4779029711;Planá n.Luž.,,Masokombinát točna;
49.3616627;14.7061205;node;4779029712;Planá n.Luž.,,Masokombinát záv.;
49.3612978;14.7061575;node;9406108783;Planá n.Luž.,,Masokombinát záv.;
49.3498337;14.6964589;node;9725063312;Planá n.Luž.,,u lesa;
49.3497903;14.6965216;node;9725063313;Planá n.Luž.,,u lesa;
49.3547980;14.6840843;node;9969151977;Planá n.Luž.,Lhota Samoty;
49.3547294;14.6841845;node;9969151978;Planá n.Luž.,Lhota Samoty;
49.3571984;14.6576138;node;6979619912;Zhoř u Tábora;
49.3773394;14.6456467;node;9725081267;Radimovice u Želče;
49.3773407;14.6457538;node;9725081268;Radimovice u Želče;
49.3819911;14.6392286;node;250694530;Radimovice u Želče,,rozc.0.5;29232
49.3869152;14.6238747;node;9725081257;Slapy,,rozc.;
49.3870142;14.6238521;node;9725081258;Slapy,,rozc.;
49.3877467;14.6205110;node;9725081255;Slapy;
49.3876664;14.6205195;node;9725081256;Slapy;
49.3766390;14.6995462;node;2871980578;Sezimovo Ústí,,Kovosvit;
49.3771481;14.6998049;node;2871980580;Sezimovo Ústí,,Kovosvit;
49.3769234;14.6989964;node;3620567588;Sezimovo Ústí,,Kovosvit;
49.3729163;14.7041445;node;2883601287;Planá n.Luž.,,Silon;
49.3733836;14.7049839;node;9406108803;Planá n.Luž.,,Silon;
49.3665831;14.7009698;node;9406108801;Planá n.Luž.,,hřbitov;
49.3666958;14.7011080;node;4779029714;Planá n.Luž.,,hřbitov;
49.3635223;14.7034946;node;9406108800;Planá n.Luž.,,MADETA;
49.3531323;14.7027973;node;4779029709;Planá n.Luž.,,nám.;
49.3532370;14.7029477;node;9969151992;Planá n.Luž.,,nám.;
48.8295859;14.4619730;node;10785240486;8;38435
48.8297340;14.4618397;node;8746604416;Velešín,,aut.nádr.;38435
48.8298488;14.4617539;node;8746604415;Velešín,,aut.nádr.;38435
48.8300042;14.4618666;node;8746604414;Velešín,,aut.nádr.;38435
48.8298762;14.4619604;node;8746604413;Velešín,,aut.nádr.;38435
48.8298250;14.4620785;node;8746604410;Velešín,,aut.nádr.;38435
48.8296917;14.4621777;node;8746604411;Velešín,,aut.nádr.;38435
48.8297429;14.4620557;node;8746604412;Velešín,,aut.nádr.;38435
48.8221626;14.4592235;node;9175211126;Velešín,,Na Vrších;
48.8222631;14.4594267;node;9175211127;Velešín,,Na Vrších;
48.7749253;14.4654157;node;10785240488;Střítež,Kaplice-nádraží,rozc.0.3;13947
48.7748414;14.4657042;node;10785240487;Střítež,Kaplice-nádraží,rozc.0.3;13947
48.7749585;14.4711747;node;10785276316;Střítež,,žel.st.točna;51092
48.5906742;14.3258330;node;7777442167;Vyšší Brod,Studánky;47877
48.6290131;14.3711887;node;5318700464;Dolní Dvořiště,,rozc.Rožmberk 4.0;30293
48.6291115;14.3720283;node;5318700462;Dolní Dvořiště,,rozc.Rožmberk 4.0;30293
48.6544869;14.4534451;node;4799937097;Dolní Dvořiště;6486
48.6544668;14.4533069;node;7377468656;Dolní Dvořiště;6486
48.6618887;14.4539862;node;7377468666;Dolní Dvořiště,Rychnov n.Malší,rozc.;6492
48.6618538;14.4538713;node;7377468667;Dolní Dvořiště,Rychnov n.Malší,rozc.;6492
48.6580757;14.5837424;node;6919778310;Malonty,Bělá;20288
48.7356623;14.4838369;node;8586819900;Kaplice,,Omlenická;
49.1289392;14.4519584;node;4706948057;Hluboká n.Vlt.,Purkarec;8931
49.1491902;14.4446789;node;4707017218;Hluboká n.Vlt.,Jeznice;8923
49.1613714;14.4294114;node;4707017222;Hluboká n.Vlt.,,U dvou šraňků;8916
49.2179937;14.4198153;node;10735609324;Týn n.Vlt.,,aut.nádr.;37261
49.2179933;14.4198793;node;10735609325;1;37261
49.2179941;14.4197484;node;10735609323;Týn n.Vlt.,,aut.nádr.;37261
49.2179946;14.4196680;node;10735609322;Týn n.Vlt.,,aut.nádr.;37261
49.2179950;14.4195961;node;10735609321;Týn n.Vlt.,,aut.nádr.;37261
49.1946597;14.4481185;node;4707047208;Týn n.Vlt.,Hněvkovice,rozc.0.8;37284
49.2439567;14.4378518;node;3704582540;Týn n.Vlt.,Jarošovice,rozc.1.0;37286
49.2439593;14.4380023;node;3704582541;Týn n.Vlt.,Jarošovice,rozc.1.0;37286
49.2515500;14.4466440;node;3704546644;Týn n.Vlt.,Netěchovice;37288
49.2515921;14.4464750;node;3704546645;Týn n.Vlt.,Netěchovice;37288
49.2193077;14.4161724;node;9001853497;Týn n.Vlt.,,Orlická ul.;37271
49.2234693;14.4124499;node;10735723923;Týn n.Vlt.,,U Koců;37274
49.2233974;14.4123182;node;10735723924;Týn n.Vlt.,,U Koců;37274
49.2274048;14.4086235;node;10735723948;Týn n.Vlt.,,ČSAD;37264
49.2274745;14.4087707;node;10735723949;Týn n.Vlt.,,ČSAD;37264
49.2226741;14.4203312;node;10735723921;Týn n.Vlt.,,nám.;37270
49.2225578;14.4203312;node;10735723922;Týn n.Vlt.,,nám.;37270
49.2261773;14.4185061;node;10735723920;Týn n.Vlt.,,Poliklinika;37275
49.2392739;14.4599297;node;4804233806;Týn n.Vlt.,,Velký Depot;37276
49.2277857;14.4207162;node;10735723919;Týn n.Vlt.,,Sokolovna;37279
49.2242885;14.4233241;node;994082246;Týn n.Vlt.,,Jiráskova ul.;37266
49.2251691;14.4237789;node;10735723910;Týn n.Vlt.,,Jiráskova ul.;37266
49.0951062;14.4152333;node;3696606192;Olešník,,Stará Obora;8932
49.0832564;14.4112212;node;3696614384;Hluboká n.Vlt.,Blaná,hájovna;8921
49.0818405;14.4109047;node;3696614385;Hluboká n.Vlt.,Blaná,hájovna;8921
48.9493386;14.3516319;node;8541057647;Lipí;18561
48.9664273;14.3908507;node;6753741143;Dubné,Třebín;7347
48.9665749;14.3906973;node;8035352223;Dubné,Třebín;7347
48.9645104;14.4180723;node;3403650395;Litvínovice,Mokré;19069
48.9648329;14.4184570;node;2371990961;Litvínovice,Mokré;19069
48.9300232;14.4969714;node;630546397;Vidov,,v domkách;39403
48.9264168;14.4946796;node;7660567930;Vidov,,obec;39404
48.9145658;14.5083564;node;7660889834;Heřmaň;8682
48.9144874;14.5085665;node;7660889845;Heřmaň;8682
48.9121406;14.5193225;node;7660907813;Borovnice;2148
48.9120647;14.5195053;node;7660907825;Borovnice;2148
48.8769853;14.5384831;node;5557202540;Komařice,Pašinovice,rozc.0.8;15161
48.8770695;14.5386298;node;5557202541;Komařice,Pašinovice,rozc.0.8;15161
48.7748336;14.4683315;node;10785240502;Střítež,Kaplice-nádraží,žel.st.;33707
48.7748890;14.4686315;node;10785240503;Střítež,Kaplice-nádraží,žel.st.;33707
48.9343570;14.4812110;node;664839576;Roudné,,zastávka;30087
48.9342664;14.4811574;node;664839579;Roudné,,zastávka;30087
48.9186453;14.4977079;node;897980455;Heřmaň,,u lomu;39402
48.9180223;14.4980356;node;7660889839;Heřmaň,,u lomu;39402
48.6924119;14.4007041;node;332447773;Rožmitál na Šumavě,Hněvanov,rozc.;30299
48.6472889;14.4340724;node;471797852;Dolní Dvořiště,Rybník;6490
48.6473712;14.4339777;node;10302139419;Dolní Dvořiště,Rybník;6490
48.6041926;14.4046559;node;444629960;Horní Dvořiště;9735
48.8868175;14.4394244;node;9763167393;Kamenný Újezd,,Štilec II;
48.8870634;14.4394542;node;9763167392;Kamenný Újezd,,Štilec II;
48.8816201;14.4484270;node;9763167390;Kamenný Újezd,Bukovec;
48.8813044;14.4483875;node;9763167391;Kamenný Újezd,Bukovec;
48.8654175;14.4550356;node;9763167388;Kamenný Újezd,Krasejovka;
48.8649344;14.4549987;node;9763167389;Kamenný Újezd,Krasejovka;
48.8358460;14.4097978;node;6478405085;Mojné;21770
48.7949202;14.4126446;node;9919256968;Zubčice,,rozc.0.2;42158
48.7948648;14.4121616;node;9919256969;Zubčice,,rozc.0.2;42158
48.7938203;14.4123377;node;9914492229;Zubčice,,rozc.0.2;42158
48.7941136;14.4073327;node;9913468235;Zubčice;42156
48.7413732;14.4850082;node;2438190588;Kaplice,,Na vyhlídce;
48.6774741;14.4502677;node;7377468669;Bujanov,Suchdol,rozc.;3460
48.6776785;14.4505997;node;7377468668;Bujanov,Suchdol,rozc.;3460
49.0175851;14.2120880;node;6298786575;Lhenice,Dolní Chrášťany,rozc.1.0;18013
49.0176625;14.2120107;node;6298786576;Lhenice,Dolní Chrášťany,rozc.1.0;18013
48.9999609;14.1979587;node;4737286326;Lhenice,Horní Chrášťany;
48.9999936;14.1981895;node;10055452309;Lhenice,Horní Chrášťany;
48.9994707;14.1975156;node;4737286324;Lhenice,Horní Chrášťany,II;
48.9993441;14.1975557;node;4737286325;Lhenice,Horní Chrášťany,II;
49.0323721;14.1876558;node;10680758960;Netolice,,Grejnarov;23060
49.0323581;14.1878838;node;10680758961;Netolice,,Grejnarov;23060
49.0394701;14.1891064;node;10671859666;Netolice,,Rudné doly;23055
49.0396273;14.1889422;node;10671859665;Netolice,,Rudné doly;23055
49.0710153;14.2314658;node;10693805931;Malovice,Podeřiště;20306
49.0708452;14.2313694;node;10693805932;Malovice,Podeřiště;20306
49.0808998;14.2081486;node;10680831710;Malovice,Rabín,rozc.0.5;29120
49.0808878;14.2082246;node;10680831711;Malovice,Rabín,rozc.0.5;29120
49.0928288;14.2049049;node;10680831715;Malovice,,u cihelny rozc.0.5;20298
49.0928900;14.2050539;node;10680831716;Malovice,,u cihelny rozc.0.5;20298
49.0850394;14.2050310;node;10680831712;Malovice,,Rabín;20302
49.0851655;14.2051953;node;10680831713;Malovice,,Rabín;20302
49.1710728;14.1932327;node;6757242067;Vodňany,Radčice,rozc.0.5;39970
49.1708749;14.1926974;node;6757246705;Vodňany,Radčice,rozc.0.5;39970
49.1790186;14.2001897;node;10692844345;Protivín,Milenovice,rozc.;28436
49.1871978;14.1785337;node;5497102747;Protivín,Chvaletice;28431
49.1699894;14.2540070;node;5497102708;Protivín,Záboří;28442
49.1698675;14.2540956;node;5497102709;Protivín,Záboří;28442
49.1980635;14.2172987;node;10692844348;Protivín,,nám.;28428
49.1982900;14.2175868;node;10692844347;Protivín,,nám.;28428
49.2234903;14.2156989;node;10692844366;Protivín,Myšenec,obec;50543
49.2238664;14.2158054;node;10692844367;Protivín,Myšenec,obec;50543
49.2816625;14.3090379;node;5556205139;Albrechtice n.Vlt.,Údraž;69
49.2912411;14.3060967;node;8633623248;Albrechtice n.Vlt.,Údraž,chalupy;70
49.1748301;14.2153591;node;5497102707;Protivín,Milenovice;51116
49.2122546;14.2115387;node;10692844352;Protivín,,žel.st.;28427
49.2260655;14.0964843;node;5491564018;Ražice,Štětice;29720
49.2769864;14.1052913;node;5491580347;Kestřany,Zátaví;14273
49.2689912;14.0747577;node;5491580377;Kestřany,,Staré;14271
49.2690034;14.0746155;node;5491580378;Kestřany,,Staré;14271
49.2949410;14.0422386;node;5491580331;Dobev,Nová Dobev;5945
49.2950106;14.0442777;node;5491580332;Dobev,Nová Dobev;5945
49.2955270;14.0501524;node;5506154732;Dobev,Stará Dobev;5948
49.2955987;14.0498654;node;5506154733;Dobev,Stará Dobev;5948
49.3432778;14.2135642;node;5491675742;Záhoří,Horní Záhoří;41260
49.3430432;14.2140786;node;5491675743;Záhoří,Horní Záhoří;41260
49.3433398;14.2121828;node;5491675737;Záhoří,Horní Záhoří,ObÚ;41261
49.3433735;14.2124063;node;5491675736;Záhoří,Horní Záhoří,ObÚ;41261
49.3491117;14.2133911;node;8487282586;Záhoří,Dolní Záhoří;41259
49.3490252;14.2132559;node;8487282587;Záhoří,Dolní Záhoří;41259
49.3260988;14.3382529;node;10728485758;Slabčice;31819
49.3259926;14.3381535;node;10728485759;Slabčice;31819
49.3206382;14.3311591;node;10728485753;Slabčice,Písecká Smoleč;
49.0882689;14.7277344;node;5772864571;Lomnice n.Luž.,,žel.st.;19213
49.2715720;14.4554743;node;3704187151;Týn n.Vlt.,Nuzice;37289
49.2717036;14.4556371;node;3704187150;Týn n.Vlt.,Nuzice;37289
49.3228783;14.2332744;node;1189345924;Kluky,Probulov;14723
49.3149312;14.2485196;node;668587305;Kluky;14719
49.3210643;14.2889106;node;5491675761;Albrechtice n.Vlt.,Chřešťovice;65
49.3213852;14.2887385;node;1189344371;Albrechtice n.Vlt.,Chřešťovice;65
49.3259017;14.2604484;node;5524763078;Kluky,Dobešice;14721
49.3260101;14.2605436;node;5524763079;Kluky,Dobešice;14721
48.9708826;14.2729006;node;690267800;Jankov,Holašovice;12618
48.9905365;14.2661621;node;9337278410;Záboří;41139
48.9904798;14.2660128;node;9337278411;Záboří;41139
49.0087108;14.2309075;node;10055563519;Chvalovice;
49.0088096;14.2310091;node;10055563520;Chvalovice;
49.0245362;14.2374792;node;4705592933;Babice;
49.0106849;14.2296919;node;4705605018;Chvalovice,,II;54902
49.0106732;14.2298224;node;4705605019;Chvalovice,,II;54902
49.0313531;14.2049001;node;4722795001;Lužice;19856
49.0314475;14.2046887;node;4722795000;Lužice;19856
49.0489456;14.1958843;node;10691369673;Netolice,,nám.;23052
49.0494656;14.1964474;node;10691369672;Netolice,,nám.;23052
49.0495344;14.1962749;node;10691369671;Netolice,,nám.;23052
49.0496139;14.1960584;node;10691369670;Netolice,,nám.;23052
49.0649615;14.2169928;node;10671859663;Netolice,,LARM;23049
48.8118028;14.3224275;node;7126033635;Český Krumlov,,aut.nádr.;4963
48.8118026;14.3223259;node;7126033636;Český Krumlov,,aut.nádr.;4963
48.8118024;14.3222258;node;7126033637;Český Krumlov,,aut.nádr.;4963
48.8118026;14.3221214;node;7126033638;Český Krumlov,,aut.nádr.;4963
48.8118026;14.3220132;node;7126033639;Český Krumlov,,aut.nádr.;4963
48.8118021;14.3219012;node;7126033640;Český Krumlov,,aut.nádr.;4963
48.8118032;14.3217974;node;7126033641;Český Krumlov,,aut.nádr.;4963
48.8115984;14.3219737;node;7126033642;Český Krumlov,,aut.nádr.;4963
48.8115992;14.3221683;node;7126033643;Český Krumlov,,aut.nádr.;4963
48.8115988;14.3224291;node;7126033644;Český Krumlov,,aut.nádr.;4963
48.8115955;14.3226761;node;7126033646;Český Krumlov,,aut.nádr.;4963
48.8117144;14.3230654;node;7126059029;Český Krumlov,,aut.nádr.;4963
48.8115909;14.3232300;node;7126033647;Český Krumlov,,aut.nádr.;4963
48.8118023;14.3226025;node;7126033633;Český Krumlov,,aut.nádr.;4963
48.8118026;14.3225277;node;7126033634;2;4963
48.8094472;14.3328825;node;4729665010;Český Krumlov,,Kaplická;4982
48.8094920;14.3329334;node;7806930950;Český Krumlov,,Kaplická;4982
48.8076558;14.3210462;node;7108868899;Český Krumlov,Horní Brána;4973
48.8049216;14.3130996;node;7124112107;Český Krumlov,,Sv.Duch;4983
48.7985041;14.3125165;node;7125064913;Český Krumlov,Spolí;50585
48.7963436;14.3051770;node;7124049263;Český Krumlov,Spolí,Kemp;4980
48.8039865;14.3124828;node;7124954470;Český Krumlov,Plešivec;4974
48.8008360;14.3144062;node;7511018837;Český Krumlov,,Rechle;4965
48.7792973;14.2979046;node;6924683316;Větřní,,závod;39308
48.7802839;14.2972244;node;6924683315;Větřní,,závod;39308
48.7510868;14.3184801;node;6583686495;Větřní,Hašlovice,rozc.;39311
48.7288342;14.3319817;node;9856176128;Větřní,Zátoňské Dvory;
48.7274190;14.3320198;node;9856176126;Větřní,Zátoňské Dvory;
48.7707530;14.2854320;node;6924683318;Větřní,,točna;39306
48.7741766;14.2864381;node;8085017602;Větřní,,u kostela;49166
48.7740528;14.2864917;node;8085017603;Větřní,,u kostela;49166
48.7763376;14.2897681;node;4578660530;Větřní;39303
48.9177528;14.3773598;node;3395115464;Vrábče;40142
48.7410681;14.4858563;node;8586819902;Kaplice,,PENNY Market;
48.7654248;14.1734369;node;8740553927;Hořice na Šumavě,,U hřbitova;10162
48.7652993;14.1733189;node;8740553928;Hořice na Šumavě,,U hřbitova;10162
48.7676353;14.1803388;node;5527678496;Hořice na Šumavě;10160
48.7675850;14.1806473;node;5527678495;Hořice na Šumavě;10160
48.7954553;14.2405150;node;9955011438;Kájov,Mezipotočí,rozc.1.5;13682
48.7954641;14.2401594;node;9955011437;Kájov,Mezipotočí,rozc.1.5;13682
49.1328441;14.6515249;node;8618170703;Dynín,Lhota,rozc.;7648
49.0393498;13.9454913;node;6638080554;Dvory;7564
49.0392016;13.9453880;node;6638080555;Dvory;7564
49.0440473;13.9562038;node;10691376423;Husinec,Horouty;11244
49.0436173;13.9558087;node;10691376424;Husinec,Horouty;11244
49.0494769;13.9822372;node;10691376419;Husinec,,tržiště;11243
49.0496399;13.9823775;node;10691376418;Husinec,,tržiště;11243
49.0377663;13.9949232;node;10134776264;Husinec,,přehrada;
49.0378488;13.9950198;node;10134776265;Husinec,,přehrada;
49.0253703;13.9909653;node;4948689905;Prachatice,,U Křížku;
49.0254344;13.9907765;node;5028594460;Prachatice,,U Křížku;
49.0191958;13.9728061;node;10134776262;Prachatice,Kahov;
49.0191013;13.9728172;node;10134776263;Prachatice,Kahov;
49.0205771;13.9659975;node;10134776259;Prachatice,Podolí;
49.0206641;13.9660194;node;10134776260;Prachatice,Podolí;
49.0190171;13.9972010;node;5028594459;Prachatice,,nám.Přátelství;
49.0189550;13.9968532;node;5028594458;Prachatice,,nám.Přátelství;
49.0149949;13.9952796;node;5028594462;Prachatice,,Rožmberská;
49.0153173;13.9954491;node;5028594463;Prachatice,,Rožmberská;
49.0073598;13.9948970;node;5028594469;Prachatice,,škola Zlatá stezka;
