lat;lon;ref:CIS_JR;official_name;local_ref
48.8777832881349;14.9366569245272;29563;Rapšach,,škola;
48.8778188522123;14.9368017921325;29563;Rapšach,,škola;
48.8710309639998;14.9490868377157;29565;Rapšach,Spáleniště;
48.8995832452437;14.9288681027166;33964;Suchdol n.Luž.,Klikov,Strouhy;
48.89955065389;14.9288231968217;33964;Suchdol n.Luž.,Klikov,Strouhy;
48.9016885566188;14.9195982292395;33965;Suchdol n.Luž.,Klikov,U Kojanů;
48.9016600114054;14.9195570249925;33965;Suchdol n.Luž.,Klikov,U Kojanů;
48.9047903207757;14.9131189928075;33962;Suchdol n.Luž.,Klikov,kult.dům;
48.904824460448;14.913171696594;33962;Suchdol n.Luž.,Klikov,kult.dům;
48.8911516604073;14.8897895244239;33969;Suchdol n.Luž.,Tušť,u váhy;
48.9028483361804;14.8822846826585;33956;Suchdol n.Luž.,,žel.st.;
48.8924145888328;14.8778661225845;33953;Suchdol n.Luž.,,město;1
48.892499574054;14.8776664974316;33953;Suchdol n.Luž.,,město;2
48.892561046668;14.8775349817061;33953;Suchdol n.Luž.,,město;3
48.8896968742852;14.8591706578455;33955;Suchdol n.Luž.,,U transformátoru;
48.8896327774989;14.8591553822808;33955;Suchdol n.Luž.,,U transformátoru;
48.8897984116295;14.8494437271758;33959;Suchdol n.Luž.,Horní;
48.8898553833836;14.8494356989652;33959;Suchdol n.Luž.,Horní;
48.8854994545715;14.8180412697531;33957;Suchdol n.Luž.,Bor;
48.8854182711496;14.8180777548204;33957;Suchdol n.Luž.,Bor;
48.8867828424881;14.8272984712093;33967;Suchdol n.Luž.,Synochov;
48.8867476821208;14.8273830413303;33967;Suchdol n.Luž.,Synochov;
48.8841569922295;14.7734611471684;13339;Jílovice,Šalmanovice;
48.8881504731472;14.780873452717;13340;Jílovice,Šalmanovice,rozc.0.3;
48.8880582800747;14.7808806755508;13340;Jílovice,Šalmanovice,rozc.0.3;
49.0051488420656;14.5631396172806;13583;Jivno,,cihelna;
49.0011932355652;14.6548082680636;34962;Štěpánovice;
49.0013974890813;14.6546823195832;34962;Štěpánovice;
49.0606632544388;14.8440464755845;24020;Novosedly n.Než.,Mláka,Velká;
49.0607224707065;14.8438492650011;24020;Novosedly n.Než.,Mláka,Velká;
49.0821943433607;14.8199553598331;24015;Novosedly n.Než.;
49.0852742008342;14.8124286701001;24016;Novosedly n.Než.,,ObÚ;
49.085245370598;14.8121477168014;24016;Novosedly n.Než.,,ObÚ;
49.0962538909349;14.767861415051;24022;Novosedly n.Než.,Žabice;
49.0963061679992;14.7678508371976;24022;Novosedly n.Než.,Žabice;
49.0946772799009;14.7496948922382;14540;Klec;
49.0945630340405;14.7497324862397;14540;Klec;
49.0483226247043;14.6646762512158;18898;Lišov,Dolní Slověnice;
49.0487741824172;14.6654841268968;18898;Lišov,Dolní Slověnice;
49.017324043585;14.6107017924026;18889;Lišov,,Čechova ul.;
48.9936874695703;14.5404374763969;30512;Rudolfov,,kostel;
49.0060074680735;14.5776017330495;13584;Jivno,,Na Klaudě;
49.0061105386769;14.5775616455106;13584;Jivno,,Na Klaudě;
49.0053563278713;14.8087483094739;36748;Třeboň,,U myslivny;
48.9642978088494;14.8596620850951;19968;Majdalena,,pošta;
48.9643097968879;14.8597740300659;19968;Majdalena,,pošta;
48.9506416670882;14.8685643323705;52788;Majdalena,,žel.st.;
48.9510193437533;14.8650016216914;19970;Majdalena,,JČE;
48.8899350921826;14.889604960167;33968;Suchdol n.Luž.,Tušť;
48.8902898100835;14.8898688008469;33968;Suchdol n.Luž.,Tušť;
48.9050292830739;14.8838162803248;33952;Suchdol n.Luž.,,JDZ;
48.9051180563895;14.8838084028524;33952;Suchdol n.Luž.,,JDZ;
48.9099025000292;14.9154929498351;33963;Suchdol n.Luž.,Klikov,stadion;
48.9099574944124;14.9155080214304;33963;Suchdol n.Luž.,Klikov,stadion;
48.9185491761669;14.9205378658022;33966;Suchdol n.Luž.,Klikov,Žabárna;
48.9527835991551;14.9261617010858;11528;Chlum u Třeboně,,sklárny;
48.9527128984347;14.92625054781;11528;Chlum u Třeboně,,sklárny;
48.9512428875214;14.9053158019756;8377;Hamr,,sušárna;
48.9511901023911;14.9053529766337;8377;Hamr,,sušárna;
48.980877885865;14.596730411268;25177;Zvíkov,Ortvínovice;
48.9809193389785;14.5967917410278;25177;Zvíkov,Ortvínovice;
48.9811784352045;14.6142139566422;42204;Zvíkov;
48.9812984789375;14.6141655039176;42204;Zvíkov;
48.9817762731306;14.6150048643882;42204;Zvíkov;
48.7808112717592;14.72199168493;9963;Horní Stropnice,Svébohy;
48.7807788007179;14.7221190434129;9963;Horní Stropnice,Svébohy;
48.7716478252156;14.7276738429422;9954;Horní Stropnice,Humenice,rozc.1.0;
48.7716323674066;14.7277761018751;9954;Horní Stropnice,Humenice,rozc.1.0;
48.8011681611909;14.7932289409063;23786;Nové Hrady,Štiptoň;
48.8012749487735;14.7932131140766;23786;Nové Hrady,Štiptoň;
48.816686236976;14.7987935724625;23780;Nové Hrady,Byňov;
48.8167087909994;14.7988947887902;23780;Nové Hrady,Byňov;
48.8230577997026;14.8094572935519;23779;Nové Hrady,,žel.st.;
48.9499210110319;14.8869988857806;11527;Hamr,,Na kostkách;
48.9498591169832;14.886974386289;11527;Hamr,,Na kostkách;
48.9193624221439;14.8083865199243;3922;Cep;
48.9195466261663;14.8081059077913;3922;Cep;
48.9858655174418;14.7801119502771;36739;Třeboň,,Opatovský mlýn;
48.9857370594817;14.7801589322897;36739;Třeboň,,Opatovský mlýn;
48.9640507288746;14.7853699030472;36755;Třeboň,Branná;
48.9640389835521;14.7852089481723;36755;Třeboň,Branná;
48.9404670164916;14.7807370959344;36756;Jílovice,,Činatlova háj.;
48.9405174633475;14.7808539132593;36756;Jílovice,,Činatlova háj.;
48.9279484569097;14.7725880774866;10648;Hrachoviště;
48.912103788363;14.7649025079016;13338;Jílovice,Lipnice;
48.9121702638834;14.764841365436;13338;Jílovice,Lipnice;
48.9083809007315;14.7398014409728;13337;Jílovice,Kramolín;
48.9084331584404;14.739693088211;13337;Jílovice,Kramolín;
48.9308679932846;14.6856678347487;21486;Mladošovice,Petrovice;
48.7993076965698;14.634286151627;5289;Čížkrajice,Chvalkov,Domov důchodců;
48.7992466599705;14.6342417987917;5289;Čížkrajice,Chvalkov,Domov důchodců;
48.7968110214535;14.635751404324;5288;Čížkrajice,Chvalkov;
48.7968947958496;14.6357280669263;5288;Čížkrajice,Chvalkov;
48.8114433620542;14.6140985793958;31963;Slavče,Mohuřice;
48.8115463932123;14.5979536979189;31961;Slavče,Keblany,rozc.0.4;
48.8115859433558;14.5980209578786;31961;Slavče,Keblany,rozc.0.4;
48.8045162876379;14.6091634586521;31957;Slavče,,Jednoty;
48.8044766146939;14.609151821892;31957;Slavče,,Jednoty;
48.791701790013;14.6131622295719;31964;Slavče,Záluží;
48.7916969850103;14.6130329664603;31964;Slavče,Záluží;
48.7882110024326;14.5979433477485;31959;Slavče,Dobrkovská Lhotka;
48.7882106093896;14.5981609159577;31959;Slavče,Dobrkovská Lhotka;
48.7941703560369;14.5964672697123;31960;Slavče,Dobrkovská Lhotka,garáž;
48.7843087393581;14.6517642174274;13861;Kamenná,Kondrač;
48.7843072098687;14.651651106256;13861;Kamenná,Kondrač;
49.1722083928684;14.1483641589661;39967;Vodňany,Křtětice,rozc.0.5;
49.1724388607596;14.1481646030348;39967;Vodňany,Křtětice,rozc.0.5;
49.2395599435582;13.9146525411363;33280;Radošovice,,Vajax rozc.1.0;
49.2395804033566;13.9147158029605;33280;Radošovice,,Vajax rozc.1.0;
49.2527386280623;14.0249441962294;4306;Čejetice,,rozc.Sudoměř;
49.2527871487684;14.0252943080943;4306;Čejetice,,rozc.Sudoměř;
49.2613496117196;14.0113384811652;34917;Štěkeň,,U křížku;
49.26123411822;14.0112654081085;34917;Štěkeň,,U křížku;
49.2667550483548;14.0149384849578;34915;Štěkeň;
49.2667607602005;14.0150690448384;34915;Štěkeň;
49.2664686314248;14.0398489219027;34920;Štěkeň,Nové Kestřany,II;
49.2665080060848;14.0398054257109;34920;Štěkeň,Nové Kestřany,II;
49.2684543643703;14.0444963945978;34919;Štěkeň,Nové Kestřany,I;
49.2684815849776;14.0444053096627;34919;Štěkeň,Nové Kestřany,I;
49.2677218155747;13.9978039119926;34918;Štěkeň,Dobrá Voda;
49.2676998980888;13.9977289678301;34918;Štěkeň,Dobrá Voda;
49.269347100159;13.9853853604941;28764;Štěkeň,,V rybníčkách;
49.2697237805834;13.984697709151;28764;Štěkeň,,V rybníčkách;
49.2771157052053;13.9743075383888;28762;Přešťovice;
49.2770202727156;13.9735132523398;28762;Přešťovice;
49.2692772270374;13.9538140557248;31841;Slaník;
49.2691718264824;13.9531156443557;31841;Slaník;
49.2752344763723;13.9410054094488;30805;Slaník,,rozc.Řepice 0.6;
49.2756506613496;13.9407603491845;30805;Slaník,,rozc.Řepice 0.6;
49.275427246075;13.9394862163736;30805;Slaník,,rozc.Řepice 0.6;
49.2791640554925;13.9353712031735;30804;Řepice;
49.2791209781213;13.9352791903098;30804;Řepice;
49.2865160785889;13.9538194060621;30190;Rovná;
49.2863855691555;13.9541260407881;30190;Rovná;
49.2499119261542;13.9726421987;33291;Strakonice,Modlešovice;
49.2346355450818;13.9498356645659;22669;Nebřehovice,Zadní Ptákovice;
49.2345816582927;13.9499564966646;22669;Nebřehovice,Zadní Ptákovice;
49.238291991711;13.9613024545762;22667;Nebřehovice;
49.2383538958647;13.9613865694956;22667;Nebřehovice;
49.2402352490182;13.9669260595873;22668;Strakonice,,rozc.Nebřehovice 0.3;
49.2396208675063;13.9684368254269;22668;Strakonice,,rozc.Nebřehovice 0.3;
49.2277014709983;13.9824620318391;13455;Jinín;
49.2277461665915;13.9823874950709;13455;Jinín;
49.2257193519689;13.9787509321928;13457;Jinín,Zorkovice;
49.2258036586309;13.9787034850912;13457;Jinín,Zorkovice;
49.2265600213792;13.9816391131259;48086;Jinín,,ZD;
49.2262518699847;13.9818717384144;48086;Jinín,,ZD;
49.2325777466015;13.9896460215057;13456;Jinín,,rozc.1.0;
49.2329026750662;13.9892441876637;13456;Jinín,,rozc.1.0;
49.2148280201176;14.0252516879437;48074;Cehnice,,škola;
49.214659295611;14.0252759197555;48074;Cehnice,,škola;
49.2148690744828;14.0287584215893;3914;Cehnice;
49.2149913195759;14.0286367150517;3914;Cehnice;
49.2085258799131;14.0473635937983;3916;Cehnice,Dunovice,rozc.1.0;
49.2084305146868;14.0477665773218;3916;Cehnice,Dunovice,rozc.1.0;
49.1998189195149;14.0759413014146;7041;Drahonice;
49.1999073352155;14.0755303350307;7041;Drahonice;
49.1920787197835;14.0922038259343;7042;Drahonice,Albrechtice,rozc.1.0;
49.19240095603;14.0917429559234;7042;Drahonice,Albrechtice,rozc.1.0;
49.1580971188724;14.0601793856511;1359;Bílsko;
49.1581602910952;14.05998446498;1359;Bílsko;
49.1657838879484;14.0309430423231;1362;Bílsko,Záluží;
49.1461328109611;14.0708726483074;3439;Budyně;
49.1462156961788;14.0709217440683;3439;Budyně;
49.1001368593507;14.0877074276161;604;Bavorov,Čichtice;
49.1102626457513;14.0982626487273;601;Bavorov,Bavorovské Svob.Hory;
49.1102882076439;14.0983488492099;601;Bavorov,Bavorovské Svob.Hory;
49.1154489255428;14.123607409563;33209;Stožice,Libějovické Svob.Hory;
49.1153381101884;14.1233293923789;33209;Stožice,Libějovické Svob.Hory;
49.1245604617353;14.1381232319332;33208;Stožice,Křepice;
49.1244973177276;14.1381381666313;33208;Stožice,Křepice;
49.132255401024;14.1500284608263;33207;Stožice;
49.1323527458145;14.1497466645971;33207;Stožice;
49.1378432173061;14.1621995682692;39952;Vodňany,,cihelna;
49.1378347762091;14.1620731554715;39952;Vodňany,,cihelna;
49.1411822336594;14.168225300485;49146;Vodňany,,Stožická;
49.1412040853383;14.168094830777;49146;Vodňany,,Stožická;
48.9744514157222;14.6656410382937;18282;Libín,Slavošovice,rozc.1.0;
48.9745269347678;14.665628121187;18282;Libín,Slavošovice,rozc.1.0;
48.8836698497691;14.5832059571085;25497;Trhové Sviny,,rozc.Ostrolovský Újezd 1.6;
48.8836683883003;14.5832094477289;25497;Trhové Sviny,,rozc.Ostrolovský Újezd 1.6;
48.8834012944951;14.5824725715523;25497;Trhové Sviny,,rozc.Ostrolovský Újezd 1.6;
48.8837152334559;14.5825732028593;25497;Trhové Sviny,,rozc.Ostrolovský Újezd 1.6;
48.9712603412989;14.6835334114346;18280;Libín;
48.9713163136981;14.6834874270409;18280;Libín;
48.9643339001393;14.6601965428809;18281;Libín,Slavošovice;
48.9715403357812;14.7394983334942;53455;Domanín,,obec;
48.9716042804436;14.7395439130539;53455;Domanín,,obec;
48.7563434086039;14.6771628483796;9959;Horní Stropnice,Rychnov u N.H.;
48.7564626450939;14.6768324246266;9959;Horní Stropnice,Rychnov u N.H.;
48.7312873487736;14.6312142494191;50584;Benešov n.Černou,,U čerp.st.;
48.7313321400906;14.6314506241634;50584;Benešov n.Černou,,U čerp.st.;
48.7391095276898;14.6445573110711;962;Benešov n.Černou,Valtéřov;
48.7390901194933;14.6444690127913;962;Benešov n.Černou,Valtéřov;
48.7428313249468;14.6237483460531;955;Benešov n.Černou,,Předlesí;
48.7429361119224;14.6236736139709;955;Benešov n.Černou,,Předlesí;
48.7308273662318;14.5838228118503;958;Benešov n.Černou,Dluhoště,samoty;
48.7307600679412;14.5838021464387;958;Benešov n.Černou,Dluhoště,samoty;
48.730093181548;14.5724468905331;961;Benešov n.Černou,Ličov;
48.730062970773;14.572670228679;961;Benešov n.Černou,Ličov;
48.7293197809866;14.627266462047;953;Benešov n.Černou;
48.7218198355083;14.6287452605602;954;Benešov n.Černou,,pila;
48.721762050483;14.6287473407469;954;Benešov n.Černou,,pila;
48.693713477401;14.6664206503503;957;Benešov n.Černou,Černé Údolí;
48.6937234790607;14.6663126553175;957;Benešov n.Černou,Černé Údolí;
48.6700912795442;14.6476154791295;27348;Pohorská Ves;
48.6699995309653;14.6475722486879;27348;Pohorská Ves;
48.6551098266757;14.6466172375326;43714;Malonty,,Uhliště;
48.6550772377964;14.6465829062506;43714;Malonty,,Uhliště;
48.6457480103221;14.640147746063;27349;Pohorská Ves,Leopoldov;
48.7167629895797;14.7112209784649;9961;Horní Stropnice,Staré Hutě;
48.7417626455655;14.7219801862226;9952;Horní Stropnice,Dobrá Voda;
48.7419022474404;14.7218359019009;9952;Horní Stropnice,Dobrá Voda;
48.7509103060541;14.7174766887989;9955;Horní Stropnice,Chlupatá Ves,rozc.1.0;
48.7508566269281;14.7174777666189;9955;Horní Stropnice,Chlupatá Ves,rozc.1.0;
48.7524824668114;14.7426833939457;9950;Horní Stropnice,Dlouhá Stropnice,č.14;
48.752424238753;14.7426935590737;9950;Horní Stropnice,Dlouhá Stropnice,č.14;
48.7423985939819;14.7546788001537;9951;Horní Stropnice,Dlouhá Stropnice,č.38;
48.742363776297;14.7546491310998;9951;Horní Stropnice,Dlouhá Stropnice,č.38;
48.7598701175635;14.7248135659363;9947;Horní Stropnice,Bedřichov;
48.7598392499318;14.7248605005719;9947;Horní Stropnice,Bedřichov;
48.7571285362348;14.6854770042841;9957;Horní Stropnice,Meziluží,rozc.1.2;
48.7570677239011;14.6854969127631;9957;Horní Stropnice,Meziluží,rozc.1.2;
48.768147894781;14.7022094698301;9956;Horní Stropnice,Meziluží,rozc.0.8;
48.7682507951574;14.7022948754748;9956;Horní Stropnice,Meziluží,rozc.0.8;
48.7722511180732;14.7108219496424;9958;Horní Stropnice,Olbramov,rozc.0.9;
48.7722842087183;14.7107764106049;9958;Horní Stropnice,Olbramov,rozc.0.9;
48.973408519232;14.5513878527309;7310;Dubičné,Malé Dubičné;
48.9734995490407;14.5514879302104;7310;Dubičné,Malé Dubičné;
48.9622952733249;14.5590550788904;4889;České Budějovice,,Třebotovice rozc.;
48.9654835842302;14.5759604449758;49739;České Budějovice,,Kaliště;
48.9587335110128;14.6033454519692;17675;Ledenice,Zaliny;
48.9588687022176;14.6033510240053;17675;Ledenice,Zaliny;
48.9366641594223;14.5644068064682;17676;Ledenice,Zborov;
48.893525721977;14.6500700485563;2125;Borovany,,Calofrig nový závod;
48.9010754941159;14.6423195041996;2124;Borovany,,aut.nádr.;4
48.9824730820592;15.3987173562087;26616;Písečné,Slavětín,II;
48.982515676906;15.3986399097013;26616;Písečné,Slavětín,II;
48.9755324739228;15.4414162026328;26611;Písečné,Modletice,rozc.1.0;
48.9774600403259;15.4555848762751;26610;Písečné,Modletice;
48.9774662020155;15.4555272599839;26610;Písečné,Modletice;
48.98472844072;15.4488203493702;32895;Staré Hobzí,Nové Hobzí;
48.9847019798009;15.4487465655436;32895;Staré Hobzí,Nové Hobzí;
48.8481618524004;14.586298953027;36273;Trhové Sviny,Nežetice;
48.8481819657197;14.5863346792263;36273;Trhové Sviny,Nežetice;
48.8444251614604;14.600415214848;36268;Trhové Sviny,Březí;
48.8444590751097;14.6004535483769;36268;Trhové Sviny,Březí;
48.8468505918827;14.6447452196093;51589;Trhové Sviny,,Borovanská;
48.8456879494613;14.6435018231941;51589;Trhové Sviny,,Borovanská;
48.863889612341;14.6541819900465;36281;Trhové Sviny,Třebíčko;
48.8639015053075;14.6540795035091;36281;Trhové Sviny,Třebíčko;
48.8804015170179;14.6602965008862;2131;Borovany,Dvorec;
48.8803021044736;14.6602989007982;2131;Borovany,Dvorec;
48.9444543011854;14.5064965903989;32898;České Budějovice,Nové Hodějovice,točna;
48.9453356354969;14.5050215968645;32898;České Budějovice,Nové Hodějovice,točna;
48.9461160648253;14.5047649746716;32898;České Budějovice,Nové Hodějovice,točna;výstup
48.8063543569882;14.6363660446096;5286;Čížkrajice;
48.8063539540207;14.6361953150517;5286;Čížkrajice;
48.7978894453471;14.6149853381136;31956;Slavče;
48.7977308761609;14.6150659209264;31956;Slavče;
48.7802499011144;14.6691923887813;13860;Kamenná;
48.767217538232;14.6735661114226;9960;Horní Stropnice,Rychnov u N.H.,sever;
48.767093953662;14.6734920727854;9960;Horní Stropnice,Rychnov u N.H.,sever;
48.8218528556163;14.816672497;23783;Nové Hrady,Jakule,pila;
48.8218855079451;14.8167910933135;23783;Nové Hrady,Jakule,pila;
48.8140921374053;14.8356434964856;23785;Nové Hrady,Obora,rozc.0.3;
48.8141431256817;14.8356952316463;23785;Nové Hrady,Obora,rozc.0.3;
48.9705341523755;14.7413681233449;6883;Domanín;
48.9699596057097;14.7410859462241;6883;Domanín;
48.9848627933427;14.756813528896;54882;Domanín,,Odměny rozc.1.0;
48.9848826231684;14.7567328071577;54882;Domanín,,Odměny rozc.1.0;
49.1661318322025;14.6160873613513;6446;Dolní Bukovsko,Sedlíkovice;
49.1662421181067;14.6159173505003;6446;Dolní Bukovsko,Sedlíkovice;
49.148984536565;14.6461382285947;2319;Bošilec;
49.1489919697498;14.6463346124773;2319;Bošilec;
49.1239883360612;14.5483390272848;7046;Drahotěšice;
49.123880977145;14.5484334997862;7046;Drahotěšice;
49.0215519482562;14.5503207544423;18331;Libníč,,lázně;
49.0217000183731;14.5508775632889;18331;Libníč,,lázně;
49.0636858913643;14.4827350961327;10211;Hosín,Dobřejovice,U Smržů;
49.0637373318269;14.4828946834099;10211;Hosín,Dobřejovice,U Smržů;
49.1933740756258;14.4895611606204;9777;Horní Kněžeklady,,rozc.0.8;
49.1933966960734;14.4894824585196;9777;Horní Kněžeklady,,rozc.0.8;
49.1960291250342;14.4911336825022;9778;Horní Kněžeklady,Dolní Kněžeklady;
49.1960513211388;14.4913386229788;9778;Horní Kněžeklady,Dolní Kněžeklady;
49.1980279966188;14.488983301674;54896;Horní Kněžeklady,Dolní Kněžeklady,II;
49.1979822530847;14.4888865498449;54896;Horní Kněžeklady,Dolní Kněžeklady,II;
49.1897832166234;14.5088404124933;9779;Horní Kněžeklady,Štipoklasy;
49.1896932463145;14.5088939703353;9779;Horní Kněžeklady,Štipoklasy;
49.212462166234;14.4853421111572;6154;Dobšice,,ZD;
49.2124232323829;14.4852520085096;6154;Dobšice,,ZD;
48.8767396786396;14.5857647999198;36282;Trhové Sviny,Veselka;
48.8766730123375;14.5855990147691;36282;Trhové Sviny,Veselka;
48.866796338835;14.5961802046198;36276;Trhové Sviny,Rankov,rozc.1.0;
48.8666935409339;14.5965658150717;36276;Trhové Sviny,Rankov,rozc.1.0;
48.8374633727484;14.6478536765696;36263;Trhové Sviny,,JDZ;
48.8375255899447;14.6479778822709;36263;Trhové Sviny,,JDZ;
48.9915549249238;15.4370469706216;32891;Staré Hobzí,Janov;
48.9914879425992;15.4370590982142;32891;Staré Hobzí,Janov;
49.0023605382349;15.449081549877;32896;Staré Hobzí,Veselíčko;
49.0024192221325;15.4490398711716;32896;Staré Hobzí,Veselíčko;
49.035890264006;15.4437969004094;32897;Staré Hobzí,Vnorovice;
49.0359667565858;15.443791743247;32897;Staré Hobzí,Vnorovice;
49.0459713515016;15.4397155681265;5348;Dačice,Hradišťko,autocamp;
49.0459451212037;15.4396859259607;5348;Dačice,Hradišťko,autocamp;
49.0600743845598;15.438691839879;5347;Dačice,Hradišťko;
49.0600257067917;15.4386374774654;5347;Dačice,Hradišťko;
49.0508115036386;15.4630568689692;5349;Dačice,Chlumec;
49.0507702578973;15.4631395563572;5349;Dačice,Chlumec;
48.904768205895;14.6102196209408;2135;Borovany,Radostice;
48.9047801541032;14.610304556768;2135;Borovany,Radostice;
48.8930255395653;14.6145283731734;2128;Borovany,,památník J.Žižky;
48.8930257552157;14.6145901613194;2128;Borovany,,památník J.Žižky;
48.9111858253652;14.6048449142107;2136;Borovany,Radostice,rozc.1.0;
48.9111525252923;14.6046440245503;2136;Borovany,Radostice,rozc.1.0;
48.99335292834;14.4074971367844;4848;České Budějovice,,Haklovy Dvory;
49.4821878455285;14.0287822478761;32038;Mišovice,Slavkovická Hora;
49.482309297391;14.0282925762868;32038;Mišovice,Slavkovická Hora;
48.9110356416255;14.5527523734479;33455;Strážkovice,,Suchý;
48.911120019289;14.5528924885544;33455;Strážkovice,,Suchý;
49.0886340275872;15.3030030961621;4998;Český Rudolec,Markvarec,rozc.1.0;
49.0886415700104;15.3030905549108;4998;Český Rudolec,Markvarec,rozc.1.0;
49.0888504634969;15.3036282860695;4998;Český Rudolec,Markvarec,rozc.1.0;
49.0887848836335;15.3036239458908;4998;Český Rudolec,Markvarec,rozc.1.0;
49.0447559726913;15.3779864735156;4040;Cizkrajov,Dolní Bolíkov,háj.;
49.0447257298587;15.3781094168747;4040;Cizkrajov,Dolní Bolíkov,háj.;
49.036073303306;15.3697984902342;4039;Cizkrajov,Dolní Bolíkov;
49.0315466490843;15.3844278051055;4038;Cizkrajov,,škola;
49.0316231458101;15.3844410006542;4038;Cizkrajov,,škola;
49.0229615562698;15.4062774076988;4042;Cizkrajov,Holešice,Machův mlýn;
49.0229060147293;15.4063009270325;4042;Cizkrajov,Holešice,Machův mlýn;
48.9909093144174;15.3993955955116;26606;Písečné,Chvaletín;
48.9837633874958;15.3965222049289;26615;Písečné,Slavětín,I;
48.9837511769153;15.3964165247569;26615;Písečné,Slavětín,I;
49.12794738764;15.0831334764056;10223;Hospříz;
49.1299966229559;15.0854280325095;43255;Hospříz,,host.;
49.1302294461523;15.0854972514538;43255;Hospříz,,host.;
49.1395936543417;15.0947544870392;1551;Blažejov;
49.1396508170415;15.0946793085782;1551;Blažejov;
49.1480889783328;15.1045967340793;1552;Blažejov,Dvoreček;
49.1481728183537;15.1045551277361;1552;Blažejov,Dvoreček;
49.1551331263435;15.1100733251625;1556;Blažejov,Oldřiš;
49.1551402574624;15.1099747632862;1556;Blažejov,Oldřiš;
49.1958118627316;15.0919484989358;655;Bednárec;
49.2110980620827;15.1226599816232;13886;Kamenný Malíkov;
49.2111566282299;15.1225269196002;13886;Kamenný Malíkov;
49.2285728099811;15.1258879759039;12790;Jarošov n.Než.,Zdešov;
49.2286051327939;15.1262194987203;12790;Jarošov n.Než.,Zdešov;
49.2357901664944;15.1055931125668;23632;Nová Včelnice,Malá Rosička;
49.2357433358498;15.1056340038733;23632;Nová Včelnice,Malá Rosička;
49.2105125036272;15.0896108009959;12788;Jarošov n.Než.,Hostějeves;
49.2105294911139;15.0897407969919;12788;Jarošov n.Než.,Hostějeves;
49.2141438515762;15.0705866661339;12789;Jarošov n.Než.,Nekrasín;
49.2143254176916;15.0707258220758;12789;Jarošov n.Než.,Nekrasín;
49.2709816144861;15.0687459005026;39833;Vlčetínec,,rozc.2.0;
49.2712687949111;15.0689299651951;39833;Vlčetínec,,rozc.2.0;
49.2601763982963;15.0457643251686;5763;Dívčí Kopy;
49.2602185379385;15.0457851738843;5763;Dívčí Kopy;
49.2584149185787;15.0428862585082;5763;Dívčí Kopy;
49.2583846706828;15.0429573800588;5763;Dívčí Kopy;
49.2714562649674;15.0164163877886;9911;Horní Radouň,Starý Bozděchov;
49.2713109534915;15.0164122058502;9911;Horní Radouň,Starý Bozděchov;
49.4237536779038;14.5209969104505;24897;Opařany,Oltyně;
49.423594674965;14.5210112523049;24897;Opařany,Oltyně;
49.4179358363282;14.5126707835604;30802;Řepeč,,rozc.1.5;
49.4182072887079;14.5135258654861;30802;Řepeč,,rozc.1.5;
49.4264826702194;14.5315072967188;24898;Opařany,Oltyně,rozc.0.5;
49.4264429803239;14.531583648455;24898;Opařany,Oltyně,rozc.0.5;
49.4082478816837;14.5301442401663;30803;Řepeč,Kášovice;
49.4081755572754;14.5302030411727;30803;Řepeč,Kášovice;
49.4031213932098;14.5199265193955;30801;Řepeč;
49.4031241463246;14.5198486145127;30801;Řepeč;
49.3836702915625;14.5159811084149;32663;Stádlec,Slavňovice;
49.3837323456629;14.5159370210921;32663;Stádlec,Slavňovice;
49.3826671672357;14.505978506228;32660;Stádlec,Hájky,rozc.0.5;
49.3826149654218;14.505944075838;32660;Stádlec,Hájky,rozc.0.5;
49.3773738427316;14.4774566341567;32662;Stádlec,,Sítiny;
49.3771896598253;14.477194452021;32662;Stádlec,,Sítiny;
49.3636071312417;14.4722976142235;32664;Stádlec,Staré Sedlo;
49.3637059992043;14.472908961892;32664;Stádlec,Staré Sedlo;
49.3603696092746;14.4899725491437;32661;Stádlec,Křída;
49.3603769710151;14.4897677946882;32661;Stádlec,Křída;
49.3511066278736;14.4765738153673;29631;Rataje,,rozc.2.0;
49.3510691079345;14.4764546935838;29631;Rataje,,rozc.2.0;
49.3513237365697;14.4645729361878;29632;Rataje,Kozín,rozc.0.5;
49.3512809185554;14.4645461540586;29632;Rataje,Kozín,rozc.0.5;
49.3497239806459;14.4480663473941;29630;Rataje;
49.3496578248899;14.4481125265314;29630;Rataje;
49.3476039298898;14.4771239002075;6028;Rataje,,rozc.Dobronice u Bech.2.0;
49.3475295413407;14.4772891728357;6028;Rataje,,rozc.Dobronice u Bech.2.0;
49.4313003310656;14.5043728059043;24894;Opařany,Nové Dvory,rozc.0.5;
49.3976118878662;14.4794166457758;24888;Opařany,,aut.st.;
49.3974759879519;14.4792292086676;24888;Opařany,,aut.st.;
49.3922873306668;14.4732433213549;24889;Opařany,,háj.;
49.3925465714972;14.4741785343878;24889;Opařany,,háj.;
49.3947307044906;14.4818923177272;24890;Opařany,,děts.psych.nemocnice;
49.3947968438828;14.4817560997542;24890;Opařany,,děts.psych.nemocnice;
49.3622606694169;14.8346143717649;29178;Radenín,,rozc.1.0;
49.3621825961517;14.8346565579338;29178;Radenín,,rozc.1.0;
49.3720171539411;14.8436186052056;29177;Radenín;
49.3721286447362;14.8436367222687;29177;Radenín;
49.3755541051681;14.8428066386551;29180;Radenín,Bítov,rozc.2.0;
49.3754850128561;14.8427010577793;29180;Radenín,Bítov,rozc.2.0;
