@lat,@lon,official_name,name,ref:CIS_JR,ref,bus,public_transport,@count,@id,local_ref
49.1833470,13.9929570,,Skály,31640,,yes,platform,,6710378464,
49.4896539,13.9291122,,"""Bělčice, Hostišovice""",804,,yes,platform,,6712309748,
49.4897736,13.9292576,,"""Bělčice, Hostišovice""",804,,yes,platform,,6712309749,
49.3182796,13.9635231,,"""Osek, náves""",48100,,yes,platform,,6712412822,
49.3184246,13.9633371,,"""Osek, náves""",48100,,yes,platform,,6712412823,
49.3175942,13.8043239,,"""Střelské Hoštice, Sedlo""",33629,,yes,platform,,6712412883,
49.3175803,13.8042582,,"""Střelské Hoštice, Sedlo""",33629,,yes,platform,,6712412884,
49.1159432,13.6434089,,,,,yes,platform,,6715936870,
49.1233921,13.6994462,,,,,yes,platform,,6715937741,
49.1235535,13.6994141,,,,,yes,platform,,6715937742,
49.1205049,13.6642402,,,,,yes,platform,,6715937907,
49.1206497,13.6642966,,,,,yes,platform,,6715938055,
48.8833590,14.3469094,,,,,yes,platform,,6723554833,
48.8833687,14.3465191,,,,,yes,platform,,6723554834,
49.1416050,13.7398484,,,,,yes,platform,,6732436741,
49.1365356,13.9923790,,"""Čepřovice, Koječín""",4405,,yes,platform,,6732453666,
49.1366241,13.9924622,,"""Čepřovice, Koječín""",4405,,yes,platform,,6732453667,
49.1324469,13.9585785,,"""Předslavice, Všechlapy""",28603,,yes,platform,,6732454244,
49.1325975,13.9584866,,"""Předslavice, Všechlapy""",28603,,yes,platform,,6732454245,
49.1413910,13.7161437,,,,,yes,platform,,6732455233,
49.1412607,13.7160283,,,,,yes,platform,,6732455345,
49.2327952,13.8684350,,Sousedovice,32550,,yes,platform,,6735641487,
49.2328608,13.8683870,,Sousedovice,32550,,yes,platform,,6735641488,
49.1435193,13.8098842,,"""Čestice, Krušlov""",5079,,yes,platform,,6739144600,
49.1558255,13.7528852,,"""Drážov, Dobrš""",7090,,yes,platform,,6739144690,
48.9664273,14.3908507,,,,,yes,platform,,6753741143,
49.1130691,14.2192844,"""Libějovice, Černěves, rozc. 1.0""","""Libějovice, Černěves, rozcestí 1.0""",18148,,yes,platform,,6757211163,
49.1710728,14.1932327,,"""Vodňany, Radčice, rozc. 0.5""",,,yes,platform,,6757242067,
49.1708749,14.1926974,,"""Vodňany, Radčice, rozc. 0.5""",,,yes,platform,,6757246705,
49.3211589,14.5853508,"""Skrýchov u Malšic, Dudov""",Dudov,31717,,yes,platform,,6815226586,
48.9724768,14.4762189,,,,,yes,platform,,6822217285,
48.6580757,14.5837424,,"""Malonty, Bělá""",,,yes,platform,,6919778310,
48.8150931,14.3159764,,Český Krumlov - Špičák,,,yes,platform,,6924566481,
48.7802839,14.2972244,,"""Větřní, Závod""",,,yes,platform,,6924683315,
48.7792973,14.2979046,,"""Větřní, Závod""",,,yes,platform,,6924683316,
48.7705771,14.2854149,,"""Větřní, Točna""",,,yes,platform,,6924683317,
48.7707530,14.2854320,,"""Větřní, Točna""",,,yes,platform,,6924683318,
49.5256123,14.8278522,,"""Mladá Vožice, Janov""",21422,,yes,platform,,6969751400,
49.5386216,14.7239093,"""Nová Ves u Ml. Vožice, Horní Střítež""",Horní Střítež,23719,,yes,platform,,6969751467,
49.5500400,14.7974300,,"""Mladá Vožice, Noskov""",,,yes,platform,,6969751535,1
49.5304374,14.8080093,,"""Mladá Vožice, aut. st.""",,,yes,platform,,6969751573,1
49.4738724,14.6995139,,"""Chotoviny, Polánka""",11870,,yes,platform,,6973964285,
49.4706802,14.6469969,"""Chotoviny, Liderovice""",Liderovice,11878,,yes,platform,,6973964312,
49.4571911,14.7164239,,"""Chotoviny, Jeníčkova Lhota""",11876,,yes,platform,,6973964325,
49.4570795,14.7164252,,"""Chotoviny, Jeníčkova Lhota""",11876,,yes,platform,,6973964326,
48.8107705,14.3199334,,"""Český Krumlov, Horní Brána""",,,yes,platform,,6976414597,
49.3571984,14.6576138,,Zhoř u Tábora,41883,,yes,platform,,6979619912,
49.3571226,14.6573808,,Zhoř u Tábora,41883,,yes,platform,,6979619913,
49.4445954,14.6357940,,"""Svrabov, Hejlov""",,,yes,platform,,6980140228,
49.4613861,14.5922341,,"""Radkov, Paseka""",29239,,yes,platform,,6980167328,A
49.4517899,14.6405147,,,,,yes,platform,,6980167437,
49.4533731,14.5916341,"""Balkova Lhota, Černý les""","""Balkova Lhota,Černý Les""",,,yes,platform,,6980167647,
49.4535131,14.5915744,"""Balkova Lhota, Černý les""","""Balkova Lhota,Černý Les""",,,yes,platform,,6980167648,
48.8263966,14.3342937,,"""Český Krumlov, U Supermarketu""",,,yes,platform,,7008155630,
48.8260950,14.3335779,,"""Český Krumlov, U Supermarketu""",,,yes,platform,,7008155631,
49.2713346,13.7175545,,Kalenice,,,,,,7008625870,
49.2712016,13.7175089,,Kalenice,,,,,,7008625871,
49.1332986,13.7028037,,"""Vacov, Rohanov""",,,yes,platform,,7011096548,
49.1333560,13.7032194,,"""Vacov, Rohanov""",,,yes,platform,,7011096549,
49.1325419,13.6122472,,"""Nicov, Řetenice""",,,,,,7011674776,
49.1326764,13.6125261,,"""Nicov, Řetenice""",,,,,,7011674777,
49.3679467,14.0638693,,,,,yes,platform,,7017443026,
49.3680393,14.0638733,,,,,yes,platform,,7017443027,
49.3576480,14.1056772,,,,,yes,platform,,7017620019,
49.3407997,14.1403122,,,,,yes,platform,,7017636347,
49.3408399,14.1401714,,,,,yes,platform,,7017636450,
49.3601062,14.1377521,,,,,yes,platform,,7017636485,
49.4400087,14.1437951,,,,,yes,platform,,7019702503,
49.4489917,14.0363760,,,,,yes,platform,,7020187610,
49.2256267,13.7082761,,"""Volenice, Vojnice""",,,,,,7025714224,
49.2185554,13.7401964,,"""Strašice, Škůdra""",,,,,,7025790191,
49.2680583,13.7644435,,Kladruby,,,,,,7026363195,
48.6641496,14.1688551,,Frymburk,,,yes,platform,,7077591395,
48.8076558,14.3210462,,"""Český Krumlov, Horní Brána""",,,yes,platform,,7108868899,
48.8225254,14.3293104,,"""Český Krumlov, Plevno""",,,yes,platform,,7112282987,
48.7963436,14.3051770,,"""Nové Spolí, Kemp""",,,yes,platform,,7124049263,
48.8049216,14.3130996,,"""Český Krumlov, Svatý Duch""",,,yes,platform,,7124112107,
48.8348275,14.3303518,,"""Český Krumlov, Tovární-točna""",,,yes,platform,,7124866088,
48.8039865,14.3124828,,"""Český Krumlov, Plešivec""",,4,yes,platform,,7124954470,
48.8008180,14.3094369,,"""Český Krumlov, Plešivec - sídliště""",,5,yes,platform,,7125001822,
48.7985041,14.3125165,,Spolí,,,yes,platform,,7125064913,
48.8234921,14.3304900,,"""Český Krumlov, Sídliště Mír""",,,yes,platform,,7125699303,
48.8118023,14.3226025,,1,,,yes,platform,,7126033633,
48.8118026,14.3225277,,2,,,yes,platform,,7126033634,
48.8118028,14.3224275,,3,,,yes,platform,,7126033635,
48.8118026,14.3223259,,4,,,yes,platform,,7126033636,
48.8118024,14.3222258,,5,,,yes,platform,,7126033637,
48.8118026,14.3221214,,6,,,yes,platform,,7126033638,
48.8118026,14.3220132,,7,,,yes,platform,,7126033639,
48.8118021,14.3219012,,8,,,yes,platform,,7126033640,
48.8118032,14.3217974,,9,,,yes,platform,,7126033641,
48.8115984,14.3219737,,10,,,yes,platform,,7126033642,
48.8115992,14.3221683,,11,,,yes,platform,,7126033643,
48.8115988,14.3224291,,12,,,yes,platform,,7126033644,
48.8115955,14.3226761,,13,,,yes,platform,,7126033646,
48.8115909,14.3232300,,14,,,yes,platform,,7126033647,
48.8117144,14.3230654,,exit only,,,yes,platform,,7126059029,
49.1494962,15.0039456,"""Jindřichův Hradec, Pravdova""",Pravdova,13426,,yes,platform,,7146421096,4
49.1421818,15.3158516,,,,,yes,platform,,7146613599,
49.3498330,14.0497679,,"""Předotice, Nová Hospoda, sil.č.4""",,,yes,platform,,7177491203,
49.3497713,14.0494283,,"""Předotice, Nová Hospoda, sil.č.4""",,,yes,platform,,7177491206,
49.3488818,14.0505023,,"""Předotice, Nová Hospoda, sil.č.20""",,,yes,platform,,7177491209,
49.3491181,14.0502973,,"""Předotice, Nová Hospoda, sil.č.20""",,,yes,platform,,7177491211,
49.4237291,14.2026390,"""Zvíkovské Podhradí, rozc.""","""Zvíkovské Podhradí, rozcestí""",,,yes,,,7182717414,
49.4251581,14.2022523,,Zvíkovské Podhradí,,,yes,,,7182717423,
48.8153472,14.2967528,,"""Český Krumlov, Dobrkovice""",4969,,yes,platform,,7188215994,
48.9734114,14.4780380,,Karla IV.,,,yes,platform,,7196923237,
48.9731913,14.4781783,,Karla IV.,,,yes,platform,,7196923238,
48.9739796,14.4746182,,Náměstí Přemysla Otakara II.,,,yes,platform,,7197851638,
48.9728105,14.4652110,,Stromovka,,,yes,platform,,7198349478,
48.9738048,14.4652865,,Stromovka,,,yes,platform,,7198349479,
48.9788492,14.4948646,,Madeta,,,yes,platform,,7271808682,
48.9786499,14.4946189,,Madeta,,,yes,platform,,7271808683,
48.9778861,14.4697808,,U Zelené ratolesti,,,yes,platform,,7271816267,
48.9780509,14.4698534,,U Zelené ratolesti,,,yes,platform,,7271816268,
48.9728422,14.4871753,,18,,,yes,platform,,7273937996,
48.9666109,14.4707372,,Parkoviště Dynamo,,,yes,platform,,7276316569,
48.9668576,14.4704257,,Parkoviště Dynamo,,,yes,platform,,7276316570,
48.9600366,14.4689661,,Nemocnice,,,yes,platform,,7276316571,
48.9870902,14.4771829,,Parkoviště Jírovcova,,,yes,platform,,7283196587,
49.0230260,14.4415606,,,,,yes,platform,,7294944066,
48.9674008,14.4746673,,Geodezie,,,yes,platform,,7297127562,
48.9329479,14.5071827,,,,,yes,platform,,7301724247,
48.9332639,14.5068759,,,,,yes,platform,,7301724248,
48.9088638,14.3262837,,,,,yes,platform,,7302121080,
48.9087498,14.3261214,,,,,yes,platform,,7302121081,
48.9241195,14.5306184,,Nová Ves,,,yes,platform,,7308749291,
48.9239041,14.5307187,,Nová Ves,,,yes,platform,,7308749292,
48.9568231,14.4618173,,Papírenská - točna,,,yes,platform,,7319238782,
48.9623678,14.4792342,,Havlíčkova kolonie - Malý jez,,,yes,platform,,7331699678,
49.1549958,14.6339218,,"""Bošilec, rozc.""",,,,platform,,7362587606,
49.1536863,14.6324842,,"""Bošilec, rozc.""",,,,platform,,7362587633,
49.1434369,14.6213678,,"""Dynín, rozc.""",,,,platform,,7362658172,
49.1415419,14.6192193,,"""Dynín, rozc.""",,,,platform,,7362682109,
49.1183088,14.5900798,,"""Ševětín, Švamberk""",,,,platform,,7362874877,
49.1181333,14.5893690,,"""Ševětín, Švamberk""",,,,platform,,7362874878,
48.9974182,14.4494756,,Vltava,,,yes,platform,,7366385601,
49.0253623,14.4873216,,"""Hrdějovice, Točna""",,,yes,platform,,7366441275,
49.0258935,14.5024295,,"""Borek, Točna""",,,no,platform,,7366541528,
49.0158185,14.4949795,,"""Borek, Rozcestí Úsilné""",,,yes,platform,,7366541534,
48.9901636,14.4749840,,Pražská-obchodní zóna,,,yes,platform,,7366541551,
48.9708077,14.5027779,,Suché Vrbné,,,no,platform,,7366841450,
48.9477233,14.5426392,,"""Srubec, Točna""",,,yes,platform,,7369515744,
48.9462746,14.5047248,,Nové Hodějovice – točna,,,yes,platform,,7369675086,
48.6506610,14.4526338,"""Dolní Dvořiště, st.hr.""","""Dolní Dvořiště, státní hranice""",,,yes,platform,,7377468655,
48.6544668,14.4533069,,Dolní Dvořiště,,,yes,platform,,7377468656,
48.6618887,14.4539862,"""Dolní Dvořiště, Rychnov nad Malší, rozc.""","""Dolní Dvořiště, Rychnov nad Malší, rozcestí""",,,yes,platform,,7377468666,
48.6618538,14.4538713,"""Dolní Dvořiště, Rychnov nad Malší, rozc.""","""Dolní Dvořiště, Rychnov nad Malší, rozcestí""",,,yes,platform,,7377468667,
48.6776785,14.4505997,"""Bujanov, Suchdol, rozc.""","""Bujanov, Suchdol, rozcestí""",,,yes,platform,,7377468668,
48.6774741,14.4502677,"""Bujanov, Suchdol, rozc.""","""Bujanov, Suchdol, rozcestí""",,,yes,platform,,7377468669,
49.0518247,14.0011106,,"""Husinec, sklárna""",,,yes,platform,,7377588986,
49.0518980,14.0016592,,"""Husinec, sklárna""",,,yes,platform,,7377588987,
49.0556206,14.0743569,"""Vitějovice, rozc. 1.0""","""Vitějovice, rozcestí 1.0""",,,yes,platform,,7377606325,
49.0558222,14.0747130,"""Vitějovice, rozc. 1.0""","""Vitějovice, rozcestí 1.0""",,,yes,platform,,7377606326,
49.0509819,14.0326353,,"""Těšovice, Běleč""",,,yes,platform,,7377610943,
49.0505657,14.0317994,,"""Těšovice, Běleč""",,,yes,platform,,7377610944,
48.9752923,14.4555911,,Na Zlaté stoce,,,yes,platform,,7388329861,
48.9753290,14.4552144,,Na Zlaté stoce,,,yes,platform,,7388329863,
48.9729472,14.4437728,,Švábův Hrádek,,,yes,platform,,7388329869,
49.0071061,14.4461891,,České Vrbné,,,yes,platform,,7392419824,
48.9424222,14.4496123,,Planá,,,yes,platform,,7399443176,
48.9312236,14.3920481,,"""Homole, Nové Homole, Korosecký dvůr""",,,yes,platform,,7399482595,
48.9310865,14.3927136,,"""Homole, Nové Homole, Korosecký dvůr""",,,yes,platform,,7399482599,
49.0031374,14.4763146,,Kněžské Dvory - točna,,,yes,platform,,7432687488,
48.9627931,14.4708786,,Jánská,,,yes,platform,,7438353285,
48.9626592,14.4707702,,Jánská,,,yes,platform,,7438353286,
48.9347329,14.4882166,,"""Roudné, U mostu""",,,yes,platform,,7439126373,
48.9348391,14.4881708,,"""Roudné, U mostu""",,,yes,platform,,7439126374,
48.8008360,14.3144062,,"""Český Krumlov, Rechle""",,,yes,platform,,7511018837,
49.2543919,14.3789845,,"""Chrášťany, rozc.Nový Dvůr""",,,yes,platform,,7530888607,
48.9814937,14.4717961,,,,,yes,platform,,7539159394,
48.9386295,14.4637755,,Hrnčířská,,,yes,platform,,7612329367,
48.9396162,14.4640724,,Hrnčířská,,,yes,platform,,7612427009,
48.9265426,14.4424766,,"""Boršov nad Vltavou, železniční stanice""",,,yes,platform,,7613288749,
48.9265133,14.4426471,,"""Boršov nad Vltavou, železniční stanice""",,,yes,platform,,7613288751,
49.0177679,15.1111789,,Nová Bystrice nádrazí,,,yes,platform,,7620332403,
49.0178893,15.1103340,,Nová Bystrice nádrazí,,,yes,platform,,7620332409,
49.0204337,15.1043636,,Nová Bystřice autobusové nádraží,,,yes,stop_position,,7620332467,
49.2420260,14.3517218,,,,,yes,platform,,7634508549,
48.9269551,14.4944071,,"""Vidov, Náves""",,,yes,platform,,7641162732,
48.9983891,15.3535642,,Slavonice Autobusové nádrazí,,,yes,platform,,7650102074,
48.7488067,14.4850396,,"""Kaplice, ENGEL""",13948,,yes,platform,,7658252764,
48.9264168,14.4946796,,"""Vidov, obec""",,,yes,platform,,7660567930,
48.9145658,14.5083564,,Heřmaň,,,yes,platform,,7660889834,
48.9180223,14.4980356,,"""Heřmaň, U lomu""",,,,,,7660889839,
48.9144874,14.5085665,,Heřmaň,,,yes,platform,,7660889845,
48.9121406,14.5193225,,Borovnice,,,yes,platform,,7660907813,
48.9120647,14.5195053,,Borovnice,,,yes,platform,,7660907825,
49.0864347,15.3569704,,"""Dačice, Lipolec""",,,,yes,,7661578047,
49.0864465,15.3568168,,"""Dačice, Lipolec""",,,,yes,,7661586508,
49.0620746,15.1037627,,"""Číměř, Dobrá Voda""",,,,yes,,7677174852,
49.5033473,14.2152090,,"""Kostelec nad Vltavou, rozc., 0,3""",,,yes,platform,,7714134298,
48.6806086,14.1615129,,Vřesná,,,yes,platform,,7728799256,
48.8231970,14.3302432,,"""Český Krumlov, Sídliště Mír""",,,yes,platform,,7733551798,
49.2687863,13.8773778,,"""Strakonice, K Dražejovu""",,,yes,platform,,7744288465,
49.2692607,13.8739615,,"""Strakonice, K Dražejovu""",,,yes,platform,,7744288477,
48.7615760,14.4758092,"""Kaplice, Hubenov""",Hubenov,13955,,yes,platform,,7744494983,
48.7619351,14.4757952,"""Kaplice, Hubenov""",Hubenov,13955,,yes,platform,,7744494984,
48.7670451,14.4718069,"""Střítež, Raveň, rozc. 0.5""",Raveň,33709,,yes,platform,,7744527385,
48.7666694,14.4723226,"""Střítež, Raveň, rozc. 0.5""",Raveň,33709,,yes,platform,,7744527386,
48.8132481,14.3902250,,Mirkovice,,,yes,platform,,7744577096,
48.8120817,14.2603550,,"""Kájov, hlavní silnice""",,,yes,platform,,7760929161,
48.8127294,14.2603421,,"""Kájov, hlavní silnice""",,,yes,platform,,7760929162,
49.0124327,14.5060531,,Úsilné,,,yes,platform,,7775161138,
49.0123334,14.5059873,,Úsilné,,,yes,platform,,7775161139,
48.5906742,14.3258330,,"""Vyšší brod, Studánky""",,,yes,platform,,7777442167,
48.9730138,14.4864460,,32,,,yes,platform,,7784178015,
48.9732429,14.4876469,,1,,,yes,platform,,7784178016,
48.9732302,14.4875816,,2,,,yes,platform,,7784178017,
48.9732157,14.4875078,,3,,,yes,platform,,7784178018,
48.9732007,14.4874313,,4,,,yes,platform,,7784178019,
48.9731850,14.4873509,,5,,,yes,platform,,7784178021,
48.9731718,14.4872835,,6,,,yes,platform,,7784178022,
48.9731563,14.4872044,,7,,,yes,platform,,7784178023,
48.9731406,14.4871245,,8,,,yes,platform,,7784178024,
48.9731271,14.4870556,,9,,,yes,platform,,7784178025,
48.9731104,14.4869699,,10,,,yes,platform,,7784178026,
48.9730935,14.4868840,,11,,,yes,platform,,7784178027,
48.7998740,14.2529248,,"""Kájov, Novosedly""",,,yes,platform,,7796382266,
48.9996965,14.7729181,,"""Třeboň, Dřevnice""",,,yes,platform,,7797468572,
48.9948493,14.7695344,,"""Třeboň, Schwarzenberská hrobka""",,,yes,platform,,7797468573,
48.9948731,14.7698828,,"""Třeboň, Schwarzenberská hrobka""",,,yes,platform,,7797468574,
48.8094920,14.3329334,,"""Český Krumlov, Kaplická""",,,yes,platform,,7806930950,
49.0004547,14.5403926,,"""Adamov, Dělnická""",,,yes,platform,,7840821261,
48.9588155,14.4708528,,"""České Budějovice, Lékařský dům""",,,yes,platform,,7846490813,
48.6511696,14.2345356,,,,,yes,platform,,7850777137,
48.6527052,14.2311743,,Stezka korunami stromů,,,yes,platform,,7850777150,
49.1465427,14.1781682,,7,,7,yes,platform,,7855020846,7
49.1462614,14.1780233,,9,,9,yes,platform,,7855020851,9
49.1464033,14.1780948,,8,,8,yes,platform,,7855020852,8
49.1465772,14.1778874,,5,,5,yes,platform,,7855043551,5
49.1466796,14.1780203,,6,,6,yes,platform,,7855043552,6
49.1462924,14.1776239,,2,,2,yes,platform,,7855043554,2
49.1462558,14.1777990,,1,,1,yes,platform,,7855043555,1
49.1464790,14.1777293,,4,,4,yes,platform,,7855043556,4
48.9730807,14.4868187,,12,,,yes,platform,,7875696232,
48.9727756,14.4868159,,13,,,yes,platform,,7875696233,
48.9727888,14.4868891,,14,,,yes,platform,,7875696234,
48.9728012,14.4869682,,15,,,yes,platform,,7875696235,
48.9728156,14.4870322,,16,,,yes,platform,,7875696236,
48.9728291,14.4871014,,17,,,yes,platform,,7875696237,
48.9728598,14.4872573,,19,,,yes,platform,,7875696238,
48.9728758,14.4873361,,20,,,yes,platform,,7875696239,
48.9728891,14.4874170,,21,,,yes,platform,,7875696240,
48.9729092,14.4875028,,22,,,yes,platform,,7875696241,
48.9729196,14.4875628,,23,,,yes,platform,,7875696242,
48.9729331,14.4876340,,24,,,yes,platform,,7875696243,
48.9725099,14.4868320,,26,,,yes,platform,,7875696247,
48.9725610,14.4870877,,27,,,yes,platform,,7875696248,
48.9729466,14.4876938,,25,,,yes,platform,,7875696250,
48.9724299,14.4868627,,29,,,yes,platform,,7875696251,
48.9726107,14.4873271,,28,,,yes,platform,,7875696252,
48.9724793,14.4871349,,30,,,yes,platform,,7875696254,
49.2554515,13.9166766,"""Strakonice, aut. nádr.""","""Strakonice, autobusové nádraží""",,10,yes,platform,,7880597517,10
49.2555063,13.9166584,"""Strakonice, aut. nádr.""","""Strakonice, autobusové nádraží""",,9,yes,platform,,7880597518,9
49.2555600,13.9166353,"""Strakonice, aut. nádr.""","""Strakonice, autobusové nádraží""",,8,yes,platform,,7880597519,8
49.2556160,13.9166125,"""Strakonice, aut. nádr.""","""Strakonice, autobusové nádraží""",,7,yes,platform,,7880597520,7
49.2556700,13.9165880,"""Strakonice, aut. nádr.""","""Strakonice, autobusové nádraží""",,6,yes,platform,,7880597521,6
49.2557277,13.9165648,"""Strakonice, aut. nádr.""","""Strakonice, autobusové nádraží""",,5,yes,platform,,7880597522,5
49.2557816,13.9165411,"""Strakonice, aut. nádr.""","""Strakonice, autobusové nádraží""",,4,yes,platform,,7880597523,4
49.2558358,13.9165189,"""Strakonice, aut. nádr.""","""Strakonice, autobusové nádraží""",,3,yes,platform,,7880597524,3
49.2558915,13.9164951,"""Strakonice, aut. nádr.""","""Strakonice, autobusové nádraží""",,2,yes,platform,,7880597525,2
49.2559461,13.9164724,"""Strakonice, aut. nádr.""","""Strakonice, autobusové nádraží""",,1,yes,platform,,7880597526,1
48.9732612,14.4867235,,33,,,yes,platform,,7880644486,
49.0548092,14.4524973,"""Hluboká n.Vlt.,,U Pulců""","""Hluboká nad Vltavou, U Pulců""",8917,,yes,platform,,7889739621,
49.0549020,14.4526270,"""Hluboká n.Vlt.,,U Pulců""","""Hluboká nad Vltavou, U Pulců""",8917,,yes,platform,,7889739623,
48.8574645,14.5460788,,,,,yes,platform,,7981981482,
48.8575642,14.5461009,,,,,yes,platform,,7981981483,
49.5310475,14.8083097,,"""Mladá Vožice, aut. st.""",,,yes,platform,,7990799062,2
49.5311764,14.8083971,,"""Mladá Vožice, aut. st.""",,,yes,platform,,7990799068,4
49.5311189,14.8083580,,"""Mladá Vožice, aut. st.""",,,yes,platform,,7990799070,3
49.5594300,14.7940500,,"""Mladá Vožice, Chocov""",,,yes,platform,,7990799077,1
49.5352400,14.8064800,,"""Mladá Vožice, Voračického""",,,yes,platform,,7990799078,1
49.5529900,14.7959700,,"""Mladá Vožice, Chocov, rozc. 1.0""",,,yes,platform,,7990799079,1
49.5350600,14.8069600,,"""Mladá Vožice, Voračického""",,,yes,platform,,7990799080,2
49.5653300,14.7769100,,"""Šebířov, Bouřilka""",,,yes,platform,,7990799081,2
49.5475900,14.7964600,,"""Mladá Vožice, Noskov, rybník""",,,yes,platform,,7990799082,1
49.5475900,14.7965700,,"""Mladá Vožice, Noskov, rybník""",,,yes,platform,,7990799083,2
49.5530500,14.7958800,,"""Mladá Vožice, Chocov, rozc. 1.0""",,,yes,platform,,7990799084,2
49.5721400,14.7710200,,"""Slapsko, Moraveč""",,,yes,platform,,7990812385,1
49.5501000,14.7975800,,"""Mladá Vožice, Noskov""",,,yes,platform,,7990812386,2
49.5721800,14.7710900,,"""Slapsko, Moraveč""",,,yes,platform,,7990812387,2
49.5314778,14.8082139,,"""Mladá Vožice, aut. st.""",,,yes,platform,,7990812388,V
49.5836700,14.7496300,,"""Slapsko, Leština, rozc. 0.5""",,,yes,platform,,7990812392,1
49.5878000,14.7402400,,"""Slapsko, Zahrádka""",,,yes,platform,,7990812393,1
49.5762100,14.7627000,,Slapsko,,,yes,platform,,7990812398,2
49.2607376,13.9013797,"""Strakonice, Velké nám.""","""Strakonice, Velké náměstí""",33281,,yes,platform,,8006998670,
49.2608837,13.9014682,"""Strakonice, Velké nám.""","""Strakonice, Velké náměstí""",33281,,yes,platform,,8006998671,
48.8342725,14.3305151,,"""Český Krumlov, Tovární-točna""",,,yes,platform,,8010685748,
48.8345638,14.3302928,,"""Český Krumlov, Tovární-točna""",,,yes,platform,,8010685753,
48.9734787,14.3572635,,"""Dubné, nová škola""",,,yes,platform,,8035255937,
48.9865018,14.3601557,,"""Dubné, Křenovice""",,,yes,platform,,8035311016,
48.9665749,14.3906973,,,,,yes,platform,,8035352223,
48.9619601,14.3896074,,,,,yes,platform,,8035352233,
48.9621296,14.3894428,,,,,yes,platform,,8035352234,
49.0751294,15.4379485,,"""Dačice, Jednota LSD""",5335,,yes,platform,,8039690845,
48.9806803,14.5188965,,"""Rudolfov,Hlinsko""",,,yes,platform,,8040229068,
48.9806115,14.5189730,,"""Rudolfov,Hlinsko""",,,yes,platform,,8040229071,
49.0823233,15.4327735,,"""Dačice, ZOU""",5342,,yes,platform,,8047999565,
49.0787023,15.4491645,,"""Dačice, U Trojice""",5341,,yes,platform,,8048002745,
49.0655454,14.3627506,,"""Zliv, žel. st.""",,,yes,platform,,8063855405,
49.0660276,14.3623211,,"""Zliv, žel. st.""",,,yes,platform,,8063855445,
48.7741766,14.2864381,,"""Větřní, U kostela""",,,yes,platform,,8085017602,
48.7740528,14.2864917,,"""Větřní, U kostela""",,,yes,platform,,8085017603,
48.7932926,14.2223459,,Kladenské Rovné,,,yes,platform,,8086036401,
49.2957085,14.6212836,,Hlavatce,8779,,yes,platform,,8146434937,
48.8266097,14.3344503,,"""Český Krumlov, U Supermarketu""",,,yes,platform,,8202316946,
48.9402262,14.5863742,,"""Ohrazení,Rozcestí""",,,yes,platform,,8224350390,
48.9701763,14.4749999,,"""České Budějovice,,U Soudu""",,,yes,platform,,8231093502,
48.9376731,14.5966759,,"""Ledenice, Mysletín, rozcestí""",,,yes,platform,,8236897924,
49.0236131,14.3909488,,"""Čejkovice,,rozc.1.3""",,,yes,,,8251146783,
49.1659434,14.7269386,,"""Veselí nad Lužnicí, Dehetník""",,,yes,platform,,8267480290,
49.4836673,14.6559763,,Moraveč,,,,,,8279649200,
49.4833075,14.6556745,,Moraveč,,,,,,8279649201,
49.4789919,14.6557597,"""Chotoviny, Rzavá""",Rzavá,11880,,yes,platform,,8279649220,
49.4789684,14.6559535,"""Chotoviny, Rzavá""",Rzavá,11880,,yes,platform,,8279649221,
49.1226181,14.4810401,,"""Hluboká nad Vltavou, Líšnice, rozc.""",,,yes,platform,,8281566303,
48.9865693,14.4438222,,,,,yes,platform,,8287515641,
49.0160682,14.6263408,,"""Lišov,,Jitona""",,,yes,platform,,8290353467,
49.0144332,14.6216015,,"""Lišov,,hřbitov""",,,yes,platform,,8290353469,
49.3377790,14.7267906,"""Planá n. Luž., Strkov, sádky""","""Planá nad Lužnicí, Strkov, sádky""",26756,,yes,platform,,8294224022,
48.7208355,14.4814792,,"""Kaplice, Hauser""",54711,,yes,platform,,8302714723,
49.0565231,14.1988498,,"""Netolice, u hřbitova""",,,yes,platform,,8314174195,
49.0565945,14.1989432,,"""Netolice, u hřbitova""",,,yes,platform,,8314174196,
48.9746133,14.4874615,,Nádraží,,,yes,platform,,8325566039,
49.0327389,14.3630994,,"""Pištín, Češnovice""",,,yes,platform,,8327537464,
49.0326074,14.3631541,,"""Pištín, Češnovice""",,,yes,platform,,8327537465,
49.1476232,14.1681127,,"""Vodňany, škola""",,,yes,platform,,8328114472,
49.1475170,14.1684715,,"""Vodňany, škola""",,,yes,platform,,8328114473,
48.9836163,14.5643686,,Hlincová Hora,,,yes,platform,,8356977968,
48.9837413,14.5643518,,Hlincová Hora,,,yes,platform,,8356977969,
49.0507022,14.1211948,,"""Hracholusky, Obora, rozc.""",,,yes,platform,,8357442664,
49.0509390,14.1210545,,"""Hracholusky, Obora, rozc.""",,,yes,platform,,8357442665,
49.0311937,14.2615440,"""Němčice, Sedlovice, rozc.1.0""","""Němčice, Sedlovice, rozcestí 1.0""",22855,,yes,platform,,8357455023,
49.0310754,14.2619692,"""Němčice, Sedlovice, rozc.1.0""","""Němčice, Sedlovice, rozcestí 1.0""",22855,,yes,platform,,8357455024,
49.0318197,14.2718062,,Němčice,,,,,,8357455073,
49.2563071,15.0056073,,Horní Radouň,,,yes,platform,,8418349327,
